threshold, tp, fp, fn
10, 2, 1, 6
20, 5, 1, 3
30, 7, 1, 1
40, 7, 1, 1
50, 7, 1, 1
60, 7, 2, 1
70, 7, 2, 1
80, 7, 2, 1
90, 7, 2, 1
100, 7, 2, 1
110, 7, 2, 1
120, 7, 2, 1
130, 7, 23, 1
140, 7, 44, 1
150, 7, 70, 1
160, 7, 98, 1
170, 7, 119, 1
180, 7, 144, 1
190, 7, 179, 1
200, 7, 200, 1
240, 7, 334, 1
280, 7, 459, 1
320, 7, 590, 1
360, 7, 720, 1
400, 7, 879, 1
440, 7, 1016, 1
480, 7, 1156, 1
