threshold, tp, fp, fn
10, 1, 1, 7
20, 8, 2, 0
30, 8, 3, 0
40, 8, 3, 0
50, 8, 5, 0
60, 8, 6, 0
70, 8, 6, 0
80, 8, 6, 0
90, 8, 6, 0
100, 8, 6, 0
110, 8, 6, 0
120, 8, 8, 0
130, 8, 30, 0
140, 8, 72, 0
150, 8, 112, 0
160, 8, 151, 0
170, 8, 198, 0
180, 8, 234, 0
190, 8, 275, 0
200, 8, 305, 0
240, 8, 457, 0
280, 8, 599, 0
320, 8, 760, 0
360, 8, 921, 0
400, 8, 1034, 0
440, 8, 1130, 0
480, 8, 1229, 0
