threshold, tp, fp, fn
10, 7, 2, 1
20, 8, 2, 0
30, 8, 2, 0
40, 8, 2, 0
50, 8, 2, 0
60, 8, 2, 0
70, 8, 2, 0
80, 8, 2, 0
90, 8, 2, 0
100, 8, 2, 0
110, 8, 2, 0
120, 8, 3, 0
130, 8, 25, 0
140, 8, 47, 0
150, 8, 77, 0
160, 8, 116, 0
170, 8, 147, 0
180, 8, 178, 0
190, 8, 204, 0
200, 8, 226, 0
240, 8, 324, 0
280, 8, 439, 0
320, 8, 583, 0
360, 8, 701, 0
400, 8, 837, 0
440, 8, 969, 0
480, 8, 1112, 0
