threshold, tp, fp, fn
10, 6, 1, 2
20, 7, 1, 1
30, 7, 1, 1
40, 7, 1, 1
50, 7, 2, 1
60, 7, 2, 1
70, 7, 2, 1
80, 7, 2, 1
90, 7, 2, 1
100, 7, 2, 1
110, 7, 2, 1
120, 7, 6, 1
130, 7, 37, 1
140, 7, 71, 1
150, 7, 101, 1
160, 7, 134, 1
170, 7, 174, 1
180, 7, 205, 1
190, 7, 229, 1
200, 7, 266, 1
240, 7, 438, 1
280, 7, 584, 1
320, 7, 752, 1
360, 7, 905, 1
400, 7, 1050, 1
440, 7, 1208, 1
480, 7, 1347, 1
