threshold, tp, fp, fn
10, 5, 0, 3
20, 8, 0, 0
30, 8, 0, 0
40, 8, 1, 0
50, 8, 2, 0
60, 8, 2, 0
70, 8, 2, 0
80, 8, 2, 0
90, 8, 2, 0
100, 8, 2, 0
110, 8, 3, 0
120, 8, 6, 0
130, 8, 28, 0
140, 8, 58, 0
150, 8, 86, 0
160, 8, 127, 0
170, 8, 160, 0
180, 8, 186, 0
190, 8, 224, 0
200, 8, 256, 0
240, 8, 385, 0
280, 8, 497, 0
320, 8, 627, 0
360, 8, 765, 0
400, 8, 921, 0
440, 8, 1075, 0
480, 8, 1248, 0
