threshold, tp, fp, fn
10, 1, 1, 7
20, 8, 1, 0
30, 8, 1, 0
40, 8, 1, 0
50, 8, 1, 0
60, 8, 2, 0
70, 8, 2, 0
80, 8, 2, 0
90, 8, 2, 0
100, 8, 2, 0
110, 8, 2, 0
120, 8, 3, 0
130, 8, 38, 0
140, 8, 70, 0
150, 8, 107, 0
160, 8, 155, 0
170, 8, 191, 0
180, 8, 227, 0
190, 8, 258, 0
200, 8, 303, 0
240, 8, 456, 0
280, 8, 603, 0
320, 8, 769, 0
360, 8, 839, 0
400, 8, 937, 0
440, 8, 1146, 0
480, 8, 1990, 0
