threshold, tp, fp, fn
10, 4, 1, 4
20, 6, 1, 2
30, 8, 1, 0
40, 8, 1, 0
50, 8, 2, 0
60, 8, 3, 0
70, 8, 3, 0
80, 8, 3, 0
90, 8, 3, 0
100, 8, 3, 0
110, 8, 3, 0
120, 8, 3, 0
130, 8, 23, 0
140, 8, 54, 0
150, 8, 80, 0
160, 8, 100, 0
170, 8, 127, 0
180, 8, 153, 0
190, 8, 176, 0
200, 8, 224, 0
240, 8, 341, 0
280, 8, 452, 0
320, 8, 574, 0
360, 8, 731, 0
400, 8, 908, 0
440, 8, 1025, 0
480, 8, 1150, 0
