threshold, tp, fp, fn
10, 8, 1, 0
20, 8, 1, 0
30, 8, 1, 0
40, 8, 1, 0
50, 8, 2, 0
60, 8, 2, 0
70, 8, 2, 0
80, 8, 2, 0
90, 8, 2, 0
100, 8, 2, 0
110, 8, 2, 0
120, 8, 14, 0
130, 8, 39, 0
140, 8, 64, 0
150, 8, 93, 0
160, 8, 115, 0
170, 8, 131, 0
180, 8, 151, 0
190, 8, 167, 0
200, 8, 194, 0
240, 8, 270, 0
280, 8, 356, 0
320, 8, 452, 0
360, 8, 574, 0
400, 8, 674, 0
440, 8, 784, 0
480, 8, 903, 0
