threshold, tp, fp, fn
10, 1, 0, 7
20, 5, 0, 3
30, 6, 1, 2
40, 6, 1, 2
50, 6, 3, 2
60, 6, 3, 2
70, 6, 3, 2
80, 6, 3, 2
90, 6, 3, 2
100, 6, 3, 2
110, 6, 3, 2
120, 6, 3, 2
130, 6, 28, 2
140, 6, 66, 2
150, 6, 104, 2
160, 6, 137, 2
170, 6, 171, 2
180, 6, 216, 2
190, 6, 262, 2
200, 6, 305, 2
240, 6, 457, 2
280, 6, 597, 2
320, 6, 756, 2
360, 6, 904, 2
400, 6, 1052, 2
440, 6, 1191, 2
480, 6, 1324, 2
