threshold, tp, fp, fn
10, 8, 7, 0
20, 8, 7, 0
30, 8, 7, 0
40, 8, 7, 0
50, 8, 7, 0
60, 8, 7, 0
70, 8, 7, 0
80, 8, 7, 0
90, 8, 7, 0
100, 8, 7, 0
110, 8, 7, 0
120, 8, 8, 0
130, 8, 30, 0
140, 8, 42, 0
150, 8, 51, 0
160, 8, 54, 0
170, 8, 57, 0
180, 8, 59, 0
190, 8, 59, 0
200, 8, 59, 0
240, 8, 72, 0
280, 8, 816, 0
320, 8, 1691, 0
360, 8, 2583, 0
400, 8, 3294, 0
440, 8, 4021, 0
480, 8, 4619, 0
