threshold, tp, fp, fn
10, 2, 1, 6
20, 8, 1, 0
30, 8, 1, 0
40, 8, 2, 0
50, 8, 2, 0
60, 8, 2, 0
70, 8, 2, 0
80, 8, 2, 0
90, 8, 2, 0
100, 8, 2, 0
110, 8, 2, 0
120, 8, 10, 0
130, 8, 53, 0
140, 8, 97, 0
150, 8, 123, 0
160, 8, 145, 0
170, 8, 178, 0
180, 8, 201, 0
190, 8, 230, 0
200, 8, 254, 0
240, 8, 368, 0
280, 8, 514, 0
320, 8, 711, 0
360, 8, 837, 0
400, 8, 950, 0
440, 8, 1078, 0
480, 8, 1182, 0
