threshold, tp, fp, fn
10, 1, 3, 7
20, 7, 3, 1
30, 7, 3, 1
40, 7, 3, 1
50, 7, 4, 1
60, 7, 4, 1
70, 7, 4, 1
80, 7, 4, 1
90, 7, 4, 1
100, 7, 4, 1
110, 7, 4, 1
120, 7, 4, 1
130, 7, 25, 1
140, 7, 48, 1
150, 7, 80, 1
160, 7, 118, 1
170, 7, 144, 1
180, 7, 173, 1
190, 7, 207, 1
200, 7, 242, 1
240, 7, 381, 1
280, 7, 532, 1
320, 7, 672, 1
360, 7, 814, 1
400, 7, 980, 1
440, 7, 1127, 1
480, 7, 1267, 1
