threshold, tp, fp, fn
10, 1, 1, 7
20, 7, 2, 1
30, 7, 2, 1
40, 7, 3, 1
50, 7, 3, 1
60, 7, 4, 1
70, 7, 4, 1
80, 7, 4, 1
90, 7, 4, 1
100, 7, 4, 1
110, 7, 4, 1
120, 7, 4, 1
130, 7, 26, 1
140, 7, 50, 1
150, 7, 82, 1
160, 7, 115, 1
170, 7, 150, 1
180, 7, 181, 1
190, 7, 222, 1
200, 7, 243, 1
240, 7, 374, 1
280, 7, 504, 1
320, 7, 646, 1
360, 7, 793, 1
400, 7, 938, 1
440, 7, 1091, 1
480, 7, 1239, 1
