threshold, tp, fp, fn
10, 7, 2, 1
20, 8, 2, 0
30, 8, 2, 0
40, 8, 3, 0
50, 8, 4, 0
60, 8, 4, 0
70, 8, 4, 0
80, 8, 4, 0
90, 8, 4, 0
100, 8, 4, 0
110, 8, 4, 0
120, 8, 4, 0
130, 8, 18, 0
140, 8, 43, 0
150, 8, 66, 0
160, 8, 86, 0
170, 8, 117, 0
180, 8, 136, 0
190, 8, 155, 0
200, 8, 181, 0
240, 8, 307, 0
280, 8, 404, 0
320, 8, 509, 0
360, 8, 635, 0
400, 8, 754, 0
440, 8, 880, 0
480, 8, 1012, 0
