threshold, tp, fp, fn
10, 1, 3, 7
20, 8, 3, 0
30, 8, 6, 0
40, 8, 6, 0
50, 8, 6, 0
60, 8, 7, 0
70, 8, 7, 0
80, 8, 7, 0
90, 8, 7, 0
100, 8, 7, 0
110, 8, 7, 0
120, 8, 7, 0
130, 8, 48, 0
140, 8, 84, 0
150, 8, 111, 0
160, 8, 150, 0
170, 8, 196, 0
180, 8, 233, 0
190, 8, 271, 0
200, 8, 311, 0
240, 8, 456, 0
280, 8, 610, 0
320, 8, 762, 0
360, 8, 909, 0
400, 8, 1037, 0
440, 8, 1165, 0
480, 8, 1274, 0
