threshold, tp, fp, fn
10, 6, 4, 2
20, 7, 5, 1
30, 7, 5, 1
40, 7, 6, 1
50, 7, 6, 1
60, 7, 6, 1
70, 7, 6, 1
80, 7, 6, 1
90, 7, 6, 1
100, 7, 6, 1
110, 7, 6, 1
120, 7, 14, 1
130, 7, 50, 1
140, 7, 85, 1
150, 7, 113, 1
160, 7, 154, 1
170, 7, 212, 1
180, 7, 277, 1
190, 7, 311, 1
200, 7, 352, 1
240, 7, 470, 1
280, 7, 592, 1
320, 7, 710, 1
360, 7, 805, 1
400, 7, 892, 1
440, 7, 961, 1
480, 7, 1055, 1
