threshold, tp, fp, fn
10, 8, 0, 0
20, 8, 1, 0
30, 8, 1, 0
40, 8, 1, 0
50, 8, 1, 0
60, 8, 1, 0
70, 8, 1, 0
80, 8, 1, 0
90, 8, 1, 0
100, 8, 1, 0
110, 8, 1, 0
120, 8, 2, 0
130, 8, 27, 0
140, 8, 69, 0
150, 8, 99, 0
160, 8, 120, 0
170, 8, 154, 0
180, 8, 185, 0
190, 8, 218, 0
200, 8, 243, 0
240, 8, 370, 0
280, 8, 470, 0
320, 8, 573, 0
360, 8, 708, 0
400, 8, 816, 0
440, 8, 922, 0
480, 8, 1067, 0
