threshold, tp, fp, fn
10, 8, 2, 0
20, 8, 2, 0
30, 8, 2, 0
40, 8, 2, 0
50, 8, 2, 0
60, 8, 3, 0
70, 8, 4, 0
80, 8, 4, 0
90, 8, 4, 0
100, 8, 4, 0
110, 8, 4, 0
120, 8, 6, 0
130, 8, 37, 0
140, 8, 62, 0
150, 8, 92, 0
160, 8, 123, 0
170, 8, 158, 0
180, 8, 188, 0
190, 8, 224, 0
200, 8, 256, 0
240, 8, 393, 0
280, 8, 552, 0
320, 8, 703, 0
360, 8, 866, 0
400, 8, 1015, 0
440, 8, 1170, 0
480, 8, 1315, 0
