threshold, tp, fp, fn
10, 8, 0, 0
20, 8, 0, 0
30, 8, 1, 0
40, 8, 3, 0
50, 8, 4, 0
60, 8, 4, 0
70, 8, 4, 0
80, 8, 4, 0
90, 8, 4, 0
100, 8, 4, 0
110, 8, 4, 0
120, 8, 35, 0
130, 8, 76, 0
140, 8, 116, 0
150, 8, 147, 0
160, 8, 168, 0
170, 8, 199, 0
180, 8, 219, 0
190, 8, 246, 0
200, 8, 275, 0
240, 8, 395, 0
280, 8, 538, 0
320, 8, 699, 0
360, 8, 857, 0
400, 8, 1016, 0
440, 8, 1250, 0
480, 8, 1473, 0
