threshold, tp, fp, fn
10, 7, 2, 1
20, 7, 2, 1
30, 7, 3, 1
40, 7, 4, 1
50, 7, 4, 1
60, 7, 4, 1
70, 7, 8, 1
80, 7, 12, 1
90, 7, 12, 1
100, 7, 12, 1
110, 7, 12, 1
120, 7, 12, 1
130, 7, 36, 1
140, 7, 72, 1
150, 7, 109, 1
160, 7, 154, 1
170, 7, 196, 1
180, 7, 242, 1
190, 7, 278, 1
200, 7, 299, 1
240, 7, 319, 1
280, 7, 326, 1
320, 7, 598, 1
360, 7, 1438, 1
400, 7, 2325, 1
440, 7, 3141, 1
480, 7, 3815, 1
