threshold, tp, fp, fn, numKnownPeers
1, 0, 1, 22
2, 1, 1, 21
3, 1, 2, 21
4, 2, 2, 20
5, 3, 2, 19
6, 4, 2, 18
7, 5, 2, 17
8, 6, 2, 16
9, 7, 2, 15
10, 8, 2, 14
15, 9, 6, 13
20, 9, 11, 13
25, 9, 16, 13
30, 9, 21, 13
35, 9, 26, 13
40, 9, 31, 13
45, 9, 36, 13
50, 9, 41, 13
55, 9, 46, 13
60, 9, 51, 13
65, 9, 56, 13
70, 9, 61, 13
75, 9, 66, 13
80, 9, 71, 13
85, 9, 76, 13
90, 9, 81, 13
95, 9, 86, 13
