threshold, tp, fp, fn
1, 1, 0, 20
2, 2, 0, 19
3, 3, 0, 18
4, 4, 0, 17
5, 5, 0, 16
6, 6, 0, 15
7, 7, 0, 14
8, 8, 0, 13
9, 9, 0, 12
10, 9, 1, 12
15, 9, 6, 12
20, 9, 11, 12
25, 9, 16, 12
30, 9, 21, 12
35, 9, 26, 12
40, 9, 31, 12
45, 9, 36, 12
50, 9, 41, 12
55, 9, 46, 12
60, 9, 51, 12
65, 9, 56, 12
70, 9, 61, 12
75, 9, 66, 12
80, 9, 71, 12
85, 9, 76, 12
90, 9, 81, 12
95, 9, 86, 12
