threshold, tp, fp, fn
1, 1, 0, 40
2, 2, 0, 39
3, 3, 0, 38
4, 4, 0, 37
5, 5, 0, 36
6, 6, 0, 35
7, 7, 0, 34
8, 8, 0, 33
9, 9, 0, 32
10, 10, 0, 31
15, 11, 4, 30
20, 11, 9, 30
25, 11, 14, 30
30, 11, 19, 30
35, 11, 24, 30
40, 11, 29, 30
45, 11, 34, 30
50, 11, 39, 30
55, 11, 44, 30
60, 11, 49, 30
65, 11, 54, 30
70, 11, 59, 30
75, 11, 64, 30
80, 11, 69, 30
85, 11, 74, 30
90, 11, 79, 30
95, 11, 84, 30
