threshold, tp, fp, fn
10, 2, 1, 25
20, 8, 3, 19
30, 8, 3, 19
40, 8, 4, 19
50, 8, 7, 19
60, 8, 7, 19
70, 8, 7, 19
80, 8, 7, 19
90, 8, 7, 19
100, 8, 7, 19
110, 8, 7, 19
120, 8, 15, 19
130, 9, 57, 18
140, 9, 120, 18
150, 10, 193, 17
160, 10, 243, 17
170, 10, 303, 17
180, 10, 364, 17
190, 10, 460, 17
200, 10, 519, 17
240, 11, 796, 16
280, 11, 1083, 16
320, 13, 1403, 14
360, 13, 1714, 14
400, 14, 2069, 13
440, 14, 2447, 13
480, 14, 2871, 13
