threshold, tp, fp, fn
10, 4, 0, 45
20, 8, 0, 41
30, 8, 0, 41
40, 8, 0, 41
50, 8, 0, 41
60, 9, 0, 40
70, 9, 0, 40
80, 9, 0, 40
90, 9, 0, 40
100, 9, 1, 40
110, 9, 1, 40
120, 9, 40, 40
130, 11, 156, 38
140, 12, 280, 37
150, 13, 416, 36
160, 13, 529, 36
170, 13, 647, 36
180, 13, 755, 36
190, 13, 864, 36
200, 13, 954, 36
240, 13, 1350, 36
280, 16, 1730, 33
320, 18, 2066, 31
360, 18, 2376, 31
400, 18, 2721, 31
440, 19, 3035, 30
480, 20, 3380, 29
