threshold, tp, fp, fn
1, 1, 0, 49
2, 2, 0, 48
3, 3, 0, 47
4, 4, 0, 46
5, 5, 0, 45
6, 6, 0, 44
7, 7, 0, 43
8, 8, 0, 42
9, 8, 1, 42
10, 9, 1, 41
15, 9, 6, 41
20, 9, 11, 41
25, 9, 16, 41
30, 9, 21, 41
35, 9, 26, 41
40, 9, 31, 41
45, 9, 36, 41
50, 9, 41, 41
55, 9, 46, 41
60, 9, 51, 41
65, 9, 56, 41
70, 9, 61, 41
75, 9, 66, 41
80, 9, 71, 41
85, 9, 76, 41
90, 9, 81, 41
95, 9, 86, 41
