threshold, tp, fp, fn, numKnownPeers
1, 1, 0, 22
2, 2, 0, 21
3, 3, 0, 20
4, 4, 0, 19
5, 5, 0, 18
6, 6, 0, 17
7, 7, 0, 16
8, 8, 0, 15
9, 8, 1, 15
10, 8, 2, 15
15, 11, 4, 12
20, 11, 9, 12
25, 11, 14, 12
30, 11, 19, 12
35, 11, 24, 12
40, 11, 29, 12
45, 11, 34, 12
50, 11, 39, 12
55, 11, 44, 12
60, 11, 49, 12
65, 11, 54, 12
70, 11, 59, 12
75, 11, 64, 12
80, 11, 69, 12
85, 11, 74, 12
90, 11, 79, 12
95, 11, 84, 12
