threshold, tp, fp, fn
10, 5, 0, 39
20, 8, 0, 36
30, 8, 0, 36
40, 8, 1, 36
50, 9, 2, 35
60, 9, 3, 35
70, 10, 3, 34
80, 11, 3, 33
90, 13, 3, 31
100, 13, 3, 31
110, 13, 3, 31
120, 13, 43, 31
130, 14, 155, 30
140, 15, 288, 29
150, 16, 423, 28
160, 17, 549, 27
170, 18, 705, 26
180, 18, 834, 26
190, 18, 958, 26
200, 18, 1063, 26
240, 18, 1490, 26
280, 20, 1948, 24
320, 20, 2303, 24
360, 20, 2641, 24
400, 20, 2930, 24
440, 22, 3190, 22
480, 23, 3455, 21
