threshold, tp, fp, fn, numKnownPeers
10, 4, 0, 17
20, 8, 0, 13
30, 10, 0, 11
40, 11, 0, 10
50, 12, 0, 9
60, 12, 0, 9
70, 12, 0, 9
80, 12, 0, 9
90, 12, 0, 9
100, 12, 0, 9
110, 12, 1, 9
120, 12, 1, 9
130, 12, 27, 9
140, 13, 63, 8
150, 13, 91, 8
160, 13, 122, 8
170, 13, 156, 8
180, 13, 193, 8
190, 13, 227, 8
200, 13, 274, 8
240, 15, 458, 6
280, 15, 610, 6
320, 16, 765, 5
360, 17, 912, 4
400, 18, 1078, 3
440, 18, 1298, 3
480, 18, 1545, 3
