threshold, tp, fp, fn
10, 5, 3, 42
20, 9, 3, 38
30, 10, 3, 37
40, 10, 3, 37
50, 10, 3, 37
60, 10, 3, 37
70, 10, 4, 37
80, 10, 4, 37
90, 10, 4, 37
100, 10, 4, 37
110, 10, 4, 37
120, 10, 4, 37
130, 11, 91, 36
140, 12, 185, 35
150, 14, 263, 33
160, 14, 359, 33
170, 14, 434, 33
180, 17, 529, 30
190, 17, 620, 30
200, 17, 702, 30
240, 17, 1018, 30
280, 17, 1368, 30
320, 18, 1695, 29
360, 19, 2057, 28
400, 19, 2434, 28
440, 22, 2873, 25
480, 22, 3259, 25
