threshold, tp, fp, fn
1, 0, 1, 22
2, 1, 1, 21
3, 2, 1, 20
4, 3, 1, 19
5, 4, 1, 18
6, 5, 1, 17
7, 6, 1, 16
8, 7, 1, 15
9, 7, 2, 15
10, 8, 2, 14
15, 9, 6, 13
20, 11, 9, 11
25, 11, 14, 11
30, 11, 19, 11
35, 11, 24, 11
40, 11, 29, 11
45, 11, 34, 11
50, 11, 39, 11
55, 11, 44, 11
60, 11, 49, 11
65, 11, 54, 11
70, 11, 59, 11
75, 11, 64, 11
80, 11, 69, 11
85, 11, 74, 11
90, 11, 79, 11
95, 11, 84, 11
