threshold, tp, fp, fn
1, 1, 0, 17
2, 2, 0, 16
3, 3, 0, 15
4, 4, 0, 14
5, 5, 0, 13
6, 6, 0, 12
7, 6, 1, 12
8, 7, 1, 11
9, 8, 1, 10
10, 8, 2, 10
15, 8, 7, 10
20, 8, 12, 10
25, 8, 17, 10
30, 8, 22, 10
35, 8, 27, 10
40, 8, 32, 10
45, 8, 37, 10
50, 8, 42, 10
55, 9, 46, 9
60, 9, 51, 9
65, 9, 56, 9
70, 9, 61, 9
75, 9, 66, 9
80, 9, 71, 9
85, 9, 76, 9
90, 9, 81, 9
95, 9, 86, 9
