threshold, tp, fp, fn
1, 1, 0, 48
2, 2, 0, 47
3, 3, 0, 46
4, 4, 0, 45
5, 5, 0, 44
6, 5, 1, 44
7, 6, 1, 43
8, 7, 1, 42
9, 8, 1, 41
10, 9, 1, 40
15, 12, 3, 37
20, 12, 8, 37
25, 12, 13, 37
30, 12, 18, 37
35, 12, 23, 37
40, 12, 28, 37
45, 12, 33, 37
50, 12, 38, 37
55, 12, 43, 37
60, 12, 48, 37
65, 12, 53, 37
70, 12, 58, 37
75, 12, 63, 37
80, 12, 68, 37
85, 12, 73, 37
90, 12, 78, 37
95, 12, 83, 37
