threshold, tp, fp, fn
10, 5, 1, 56
20, 9, 1, 52
30, 11, 2, 50
40, 11, 2, 50
50, 11, 3, 50
60, 11, 3, 50
70, 11, 3, 50
80, 12, 3, 49
90, 13, 3, 48
100, 13, 3, 48
110, 13, 3, 48
120, 14, 5, 47
130, 14, 168, 47
140, 15, 369, 46
150, 15, 551, 46
160, 19, 747, 42
170, 20, 928, 41
180, 20, 1128, 41
190, 22, 1299, 39
200, 22, 1490, 39
240, 24, 2119, 37
280, 26, 2734, 35
320, 28, 3287, 33
360, 28, 3757, 33
400, 28, 4259, 33
440, 30, 4760, 31
480, 31, 5251, 30
