threshold, tp, fp, fn
10, 7, 1, 17
20, 13, 1, 11
30, 13, 1, 11
40, 13, 2, 11
50, 13, 2, 11
60, 13, 2, 11
70, 13, 3, 11
80, 13, 3, 11
90, 13, 3, 11
100, 13, 3, 11
110, 13, 4, 11
120, 13, 7, 11
130, 13, 51, 11
140, 13, 86, 11
150, 13, 119, 11
160, 13, 157, 11
170, 13, 195, 11
180, 15, 227, 9
190, 16, 255, 8
200, 16, 298, 8
240, 16, 467, 8
280, 16, 635, 8
320, 17, 800, 7
360, 17, 929, 7
400, 17, 1134, 7
440, 17, 1292, 7
480, 17, 1428, 7
