threshold, tp, fp, fn
1, 1, 0, 35
2, 1, 1, 35
3, 2, 1, 34
4, 3, 1, 33
5, 3, 1, 33
6, 3, 1, 33
7, 4, 1, 32
8, 4, 1, 32
9, 4, 1, 32
10, 4, 1, 32
15, 5, 1, 31
20, 5, 1, 31
25, 6, 1, 30
30, 8, 1, 28
35, 9, 1, 27
40, 9, 1, 27
45, 9, 1, 27
50, 9, 1, 27
55, 9, 2, 27
60, 9, 2, 27
65, 9, 2, 27
70, 9, 2, 27
75, 9, 2, 27
80, 9, 2, 27
85, 9, 2, 27
90, 9, 2, 27
95, 9, 2, 27
