threshold, tp, fp, fn
1, 0, 1, 50
2, 1, 1, 49
3, 2, 1, 48
4, 3, 1, 47
5, 4, 1, 46
6, 4, 2, 46
7, 5, 2, 45
8, 6, 2, 44
9, 7, 2, 43
10, 8, 2, 42
15, 10, 5, 40
20, 10, 10, 40
25, 10, 15, 40
30, 10, 20, 40
35, 10, 25, 40
40, 10, 30, 40
45, 10, 35, 40
50, 10, 40, 40
55, 10, 45, 40
60, 10, 50, 40
65, 11, 54, 39
70, 11, 59, 39
75, 11, 64, 39
80, 11, 69, 39
85, 11, 74, 39
90, 11, 79, 39
95, 11, 84, 39
