threshold, tp, fp, fn
10, 5, 0, 46
20, 9, 0, 42
30, 9, 1, 42
40, 10, 2, 41
50, 11, 4, 40
60, 11, 4, 40
70, 13, 4, 38
80, 13, 4, 38
90, 13, 4, 38
100, 13, 4, 38
110, 14, 4, 37
120, 14, 36, 37
130, 14, 151, 37
140, 14, 278, 37
150, 14, 432, 37
160, 15, 604, 36
170, 16, 754, 35
180, 17, 916, 34
190, 17, 1056, 34
200, 17, 1205, 34
240, 20, 1823, 31
280, 24, 2411, 27
320, 24, 2879, 27
360, 24, 3344, 27
400, 25, 3807, 26
440, 26, 4237, 25
480, 26, 4670, 25
