threshold, tp, fp, fn
10, 6, 0, 30
20, 7, 0, 29
30, 7, 0, 29
40, 7, 2, 29
50, 7, 3, 29
60, 7, 3, 29
70, 8, 3, 28
80, 8, 3, 28
90, 9, 3, 27
100, 9, 3, 27
110, 9, 3, 27
120, 10, 5, 26
130, 10, 57, 26
140, 11, 117, 25
150, 11, 202, 25
160, 11, 268, 25
170, 11, 338, 25
180, 12, 433, 24
190, 12, 500, 24
200, 12, 583, 24
240, 12, 890, 24
280, 12, 1190, 24
320, 12, 1535, 24
360, 13, 1914, 23
400, 14, 2317, 22
440, 14, 2748, 22
480, 15, 3223, 21
