threshold, tp, fp, fn
1, 0, 1, 54
2, 0, 2, 54
3, 1, 2, 53
4, 1, 3, 53
5, 2, 3, 52
6, 3, 3, 51
7, 4, 3, 50
8, 5, 3, 49
9, 6, 3, 48
10, 7, 3, 47
15, 11, 4, 43
20, 12, 8, 42
25, 13, 12, 41
30, 13, 17, 41
35, 13, 22, 41
40, 13, 27, 41
45, 13, 32, 41
50, 13, 37, 41
55, 13, 42, 41
60, 13, 47, 41
65, 13, 52, 41
70, 13, 57, 41
75, 13, 62, 41
80, 13, 67, 41
85, 13, 72, 41
90, 13, 77, 41
95, 13, 82, 41
