threshold, tp, fp, fn
10, 5, 1, 43
20, 8, 1, 40
30, 8, 2, 40
40, 8, 2, 40
50, 10, 2, 38
60, 10, 3, 38
70, 10, 4, 38
80, 10, 4, 38
90, 10, 4, 38
100, 10, 4, 38
110, 10, 4, 38
120, 10, 6, 38
130, 11, 121, 37
140, 11, 234, 37
150, 11, 362, 37
160, 12, 492, 36
170, 12, 613, 36
180, 12, 743, 36
190, 12, 874, 36
200, 13, 1004, 35
240, 15, 1619, 33
280, 17, 2251, 31
320, 20, 2921, 28
360, 20, 3649, 28
400, 22, 4571, 26
440, 22, 5294, 26
480, 22, 6084, 26
