threshold, tp, fp, fn, numKnownPeers
1, 1, 0, 19
2, 2, 0, 18
3, 2, 1, 18
4, 2, 2, 18
5, 2, 3, 18
6, 3, 3, 17
7, 4, 3, 16
8, 5, 3, 15
9, 6, 3, 14
10, 7, 3, 13
15, 10, 5, 10
20, 10, 10, 10
25, 10, 15, 10
30, 10, 20, 10
35, 10, 25, 10
40, 10, 30, 10
45, 10, 35, 10
50, 10, 40, 10
55, 10, 45, 10
60, 10, 50, 10
65, 10, 55, 10
70, 10, 60, 10
75, 10, 65, 10
80, 10, 70, 10
85, 10, 75, 10
90, 10, 80, 10
95, 10, 85, 10
