threshold, tp, fp, fn
1, 1, 0, 5
2, 1, 1, 5
3, 2, 1, 4
4, 3, 1, 3
5, 4, 1, 2
6, 4, 2, 2
7, 4, 3, 2
8, 4, 4, 2
9, 4, 5, 2
10, 4, 6, 2
15, 4, 11, 2
20, 4, 16, 2
25, 4, 21, 2
30, 4, 26, 2
35, 4, 31, 2
40, 4, 36, 2
45, 4, 41, 2
50, 4, 46, 2
55, 4, 51, 2
60, 4, 56, 2
65, 4, 61, 2
70, 4, 66, 2
75, 4, 71, 2
80, 4, 76, 2
85, 4, 81, 2
90, 4, 86, 2
95, 4, 91, 2
