threshold, tp, fp, fn
10, 5, 1, 39
20, 8, 1, 36
30, 9, 2, 35
40, 10, 2, 34
50, 10, 2, 34
60, 11, 2, 33
70, 11, 4, 33
80, 11, 4, 33
90, 11, 4, 33
100, 11, 4, 33
110, 12, 5, 32
120, 12, 8, 32
130, 13, 133, 31
140, 14, 260, 30
150, 14, 386, 30
160, 14, 534, 30
170, 15, 650, 29
180, 16, 804, 28
190, 16, 915, 28
200, 17, 1027, 27
240, 18, 1538, 26
280, 20, 2053, 24
320, 21, 2583, 23
360, 21, 3004, 23
400, 22, 3423, 22
440, 22, 3801, 22
480, 22, 4144, 22
