threshold, tp, fp, fn
10, 8, 0, 18
20, 9, 0, 17
30, 9, 0, 17
40, 10, 1, 16
50, 10, 2, 16
60, 12, 2, 14
70, 12, 2, 14
80, 13, 2, 13
90, 14, 2, 12
100, 14, 3, 12
110, 14, 3, 12
120, 15, 15, 11
130, 15, 95, 11
140, 15, 185, 11
150, 15, 270, 11
160, 16, 361, 10
170, 17, 454, 9
180, 17, 532, 9
190, 17, 602, 9
200, 17, 685, 9
240, 18, 883, 8
280, 19, 1088, 7
320, 19, 1290, 7
360, 19, 1430, 7
400, 19, 1583, 7
440, 19, 1732, 7
480, 19, 1893, 7
