threshold, tp, fp, fn
10, 7, 1, 41
20, 11, 1, 37
30, 12, 2, 36
40, 12, 2, 36
50, 12, 5, 36
60, 12, 5, 36
70, 13, 5, 35
80, 14, 5, 34
90, 14, 5, 34
100, 15, 5, 33
110, 15, 6, 33
120, 15, 16, 33
130, 15, 165, 33
140, 15, 303, 33
150, 17, 465, 31
160, 17, 628, 31
170, 18, 789, 30
180, 19, 949, 29
190, 20, 1147, 28
200, 20, 1324, 28
240, 20, 1968, 28
280, 21, 2579, 27
320, 22, 3095, 26
360, 24, 3580, 24
400, 27, 4050, 21
440, 27, 4541, 21
480, 28, 5003, 20
