threshold, tp, fp, fn, numKnownPeers
10, 1, 0, 22
20, 7, 0, 16
30, 7, 0, 16
40, 8, 1, 15
50, 8, 1, 15
60, 9, 2, 14
70, 9, 3, 14
80, 10, 3, 13
90, 10, 4, 13
100, 10, 4, 13
110, 11, 4, 12
120, 11, 4, 12
130, 11, 32, 12
140, 11, 78, 12
150, 12, 120, 11
160, 12, 177, 11
170, 13, 219, 10
180, 13, 265, 10
190, 13, 304, 10
200, 13, 334, 10
240, 14, 486, 9
280, 15, 645, 8
320, 17, 796, 6
360, 17, 989, 6
400, 18, 1239, 5
440, 18, 1481, 5
480, 18, 1667, 5
