threshold, tp, fp, fn
10, 4, 0, 46
20, 8, 0, 42
30, 8, 0, 42
40, 8, 1, 42
50, 8, 1, 42
60, 8, 1, 42
70, 9, 1, 41
80, 9, 2, 41
90, 9, 2, 41
100, 9, 2, 41
110, 9, 2, 41
120, 9, 5, 41
130, 9, 91, 41
140, 9, 233, 41
150, 11, 365, 39
160, 13, 473, 37
170, 13, 586, 37
180, 14, 706, 36
190, 14, 815, 36
200, 16, 949, 34
240, 17, 1356, 33
280, 17, 1753, 33
320, 17, 2188, 33
360, 17, 2597, 33
400, 17, 3045, 33
440, 21, 3495, 29
480, 22, 3995, 28
