threshold, tp, fp, fn
10, 8, 3, 14
20, 9, 3, 13
30, 10, 3, 12
40, 10, 4, 12
50, 10, 5, 12
60, 10, 6, 12
70, 10, 6, 12
80, 10, 6, 12
90, 10, 7, 12
100, 11, 8, 11
110, 12, 9, 10
120, 13, 9, 9
130, 13, 65, 9
140, 13, 143, 9
150, 14, 203, 8
160, 14, 258, 8
170, 14, 307, 8
180, 14, 346, 8
190, 14, 395, 8
200, 14, 455, 8
240, 15, 662, 7
280, 15, 820, 7
320, 15, 956, 7
360, 15, 1120, 7
400, 15, 1277, 7
440, 16, 1445, 6
480, 16, 1576, 6
