threshold, tp, fp, fn, numKnownPeers
10, 6, 2, 16
20, 6, 2, 16
30, 7, 2, 15
40, 8, 2, 14
50, 8, 2, 14
60, 8, 2, 14
70, 8, 2, 14
80, 8, 2, 14
90, 8, 2, 14
100, 8, 2, 14
110, 8, 2, 14
120, 8, 2, 14
130, 8, 35, 14
140, 8, 82, 14
150, 9, 126, 13
160, 9, 174, 13
170, 9, 224, 13
180, 9, 257, 13
190, 9, 286, 13
200, 9, 329, 13
240, 9, 505, 13
280, 9, 661, 13
320, 9, 821, 13
360, 9, 965, 13
400, 11, 1094, 11
440, 13, 1212, 9
480, 13, 1369, 9
