threshold, tp, fp, fn
1, 1, 0, 43
2, 2, 0, 42
3, 3, 0, 41
4, 4, 0, 40
5, 5, 0, 39
6, 6, 0, 38
7, 7, 0, 37
8, 8, 0, 36
9, 8, 1, 36
10, 8, 2, 36
15, 10, 3, 34
20, 13, 5, 31
25, 13, 10, 31
30, 13, 15, 31
35, 13, 20, 31
40, 13, 25, 31
45, 13, 30, 31
50, 13, 35, 31
55, 13, 40, 31
60, 13, 45, 31
65, 13, 50, 31
70, 13, 55, 31
75, 13, 60, 31
80, 13, 65, 31
85, 14, 69, 30
90, 14, 74, 30
95, 14, 79, 30
