threshold, tp, fp, fn
1, 1, 0, 50
2, 2, 0, 49
3, 3, 0, 48
4, 4, 0, 47
5, 5, 0, 46
6, 6, 0, 45
7, 7, 0, 44
8, 8, 0, 43
9, 9, 0, 42
10, 9, 1, 42
15, 13, 2, 38
20, 15, 5, 36
25, 15, 10, 36
30, 15, 15, 36
35, 15, 20, 36
40, 15, 25, 36
45, 15, 30, 36
50, 15, 35, 36
55, 15, 40, 36
60, 15, 45, 36
65, 15, 50, 36
70, 15, 55, 36
75, 15, 60, 36
80, 15, 65, 36
85, 15, 70, 36
90, 15, 75, 36
95, 15, 80, 36
