threshold, tp, fp, fn
10, 6, 0, 17
20, 6, 1, 17
30, 8, 1, 15
40, 9, 3, 14
50, 9, 4, 14
60, 9, 5, 14
70, 9, 5, 14
80, 10, 5, 13
90, 10, 5, 13
100, 11, 5, 12
110, 11, 6, 12
120, 12, 6, 11
130, 12, 37, 11
140, 12, 75, 11
150, 13, 116, 10
160, 13, 155, 10
170, 13, 209, 10
180, 13, 251, 10
190, 13, 299, 10
200, 13, 353, 10
240, 13, 513, 10
280, 13, 693, 10
320, 13, 872, 10
360, 13, 1029, 10
400, 13, 1188, 10
440, 13, 1425, 10
480, 13, 1632, 10
