threshold, tp, fp, fn
1, 1, 0, 29
2, 2, 0, 28
3, 3, 0, 27
4, 4, 0, 26
5, 5, 0, 25
6, 6, 0, 24
7, 7, 0, 23
8, 8, 0, 22
9, 9, 0, 21
10, 9, 1, 21
15, 10, 5, 20
20, 10, 10, 20
25, 10, 15, 20
30, 10, 20, 20
35, 10, 25, 20
40, 10, 30, 20
45, 10, 35, 20
50, 10, 40, 20
55, 10, 45, 20
60, 10, 50, 20
65, 10, 55, 20
70, 10, 60, 20
75, 10, 65, 20
80, 10, 70, 20
85, 10, 75, 20
90, 10, 80, 20
95, 10, 85, 20
