threshold, tp, fp, fn
10, 7, 0, 30
20, 9, 1, 28
30, 10, 1, 27
40, 10, 1, 27
50, 11, 2, 26
60, 11, 2, 26
70, 11, 2, 26
80, 12, 2, 25
90, 12, 2, 25
100, 12, 2, 25
110, 12, 3, 25
120, 12, 3, 25
130, 12, 49, 25
140, 12, 134, 25
150, 12, 228, 25
160, 12, 303, 25
170, 12, 371, 25
180, 13, 444, 24
190, 13, 509, 24
200, 13, 584, 24
240, 13, 901, 24
280, 13, 1288, 24
320, 14, 1680, 23
360, 15, 2100, 22
400, 16, 2556, 21
440, 17, 3053, 20
480, 17, 3590, 20
