threshold, tp, fp, fn
10, 6, 0, 36
20, 10, 0, 32
30, 10, 0, 32
40, 11, 0, 31
50, 11, 1, 31
60, 12, 1, 30
70, 13, 1, 29
80, 13, 1, 29
90, 14, 1, 28
100, 14, 1, 28
110, 15, 1, 27
120, 15, 14, 27
130, 17, 172, 25
140, 17, 293, 25
150, 18, 409, 24
160, 19, 532, 23
170, 19, 645, 23
180, 20, 768, 22
190, 20, 887, 22
200, 20, 995, 22
240, 21, 1387, 21
280, 22, 1672, 20
320, 23, 1908, 19
360, 24, 2209, 18
400, 25, 2471, 17
440, 25, 2787, 17
480, 25, 3022, 17
