threshold, tp, fp, fn
10, 4, 1, 13
20, 8, 2, 9
30, 8, 3, 9
40, 8, 3, 9
50, 8, 3, 9
60, 8, 3, 9
70, 8, 3, 9
80, 8, 3, 9
90, 8, 3, 9
100, 8, 3, 9
110, 9, 4, 8
120, 9, 4, 8
130, 9, 21, 8
140, 9, 55, 8
150, 10, 81, 7
160, 10, 109, 7
170, 10, 141, 7
180, 10, 185, 7
190, 10, 210, 7
200, 10, 237, 7
240, 10, 370, 7
280, 10, 490, 7
320, 12, 628, 5
360, 12, 763, 5
400, 13, 930, 4
440, 13, 1124, 4
480, 13, 1394, 4
