threshold, tp, fp, fn
1, 1, 0, 52
2, 1, 1, 52
3, 2, 1, 51
4, 2, 2, 51
5, 2, 3, 51
6, 3, 3, 50
7, 3, 4, 50
8, 3, 5, 50
9, 4, 5, 49
10, 5, 5, 48
15, 10, 5, 43
20, 12, 8, 41
25, 13, 12, 40
30, 13, 17, 40
35, 13, 22, 40
40, 13, 27, 40
45, 13, 32, 40
50, 13, 37, 40
55, 13, 42, 40
60, 13, 47, 40
65, 13, 52, 40
70, 13, 57, 40
75, 13, 62, 40
80, 13, 67, 40
85, 13, 72, 40
90, 13, 77, 40
95, 13, 82, 40
