threshold, tp, fp, fn
10, 4, 0, 17
20, 8, 0, 13
30, 8, 0, 13
40, 8, 0, 13
50, 8, 0, 13
60, 8, 0, 13
70, 8, 0, 13
80, 8, 0, 13
90, 8, 0, 13
100, 8, 0, 13
110, 8, 0, 13
120, 9, 9, 12
130, 9, 43, 12
140, 9, 75, 12
150, 9, 106, 12
160, 10, 138, 11
170, 11, 168, 10
180, 11, 195, 10
190, 11, 218, 10
200, 11, 250, 10
240, 13, 350, 8
280, 13, 455, 8
320, 13, 589, 8
360, 13, 677, 8
400, 13, 795, 8
440, 14, 917, 7
480, 14, 1031, 7
