threshold, tp, fp, fn
10, 8, 0, 39
20, 11, 0, 36
30, 11, 0, 36
40, 11, 0, 36
50, 12, 0, 35
60, 12, 1, 35
70, 12, 1, 35
80, 12, 1, 35
90, 12, 3, 35
100, 12, 4, 35
110, 12, 4, 35
120, 13, 38, 34
130, 13, 169, 34
140, 14, 303, 33
150, 14, 465, 33
160, 16, 627, 31
170, 16, 807, 31
180, 16, 980, 31
190, 16, 1156, 31
200, 17, 1303, 30
240, 17, 2073, 30
280, 18, 2760, 29
320, 19, 3423, 28
360, 19, 4025, 28
400, 21, 4716, 26
440, 21, 5275, 26
480, 22, 5785, 25
