threshold, tp, fp, fn
10, 5, 1, 20
20, 8, 1, 17
30, 8, 1, 17
40, 8, 1, 17
50, 9, 1, 16
60, 9, 1, 16
70, 9, 1, 16
80, 9, 1, 16
90, 9, 1, 16
100, 10, 1, 15
110, 10, 1, 15
120, 11, 12, 14
130, 11, 73, 14
140, 11, 130, 14
150, 12, 171, 13
160, 12, 215, 13
170, 13, 273, 12
180, 13, 330, 12
190, 13, 406, 12
200, 13, 469, 12
240, 13, 695, 12
280, 14, 929, 11
320, 14, 1196, 11
360, 14, 1461, 11
400, 14, 1736, 11
440, 15, 2061, 10
480, 15, 2360, 10
