threshold, tp, fp, fn
10, 4, 2, 21
20, 8, 2, 17
30, 8, 2, 17
40, 8, 2, 17
50, 8, 3, 17
60, 8, 4, 17
70, 8, 7, 17
80, 8, 7, 17
90, 10, 7, 15
100, 10, 7, 15
110, 10, 7, 15
120, 11, 61, 14
130, 12, 157, 13
140, 12, 279, 13
150, 12, 369, 13
160, 12, 468, 13
170, 12, 564, 13
180, 14, 659, 11
190, 14, 766, 11
200, 15, 839, 10
240, 16, 1176, 9
280, 17, 1515, 8
320, 18, 1837, 7
360, 18, 2037, 7
400, 18, 2242, 7
440, 18, 2445, 7
480, 18, 2584, 7
