threshold, tp, fp, fn
1, 0, 1, 28
2, 1, 1, 27
3, 1, 2, 27
4, 2, 2, 26
5, 3, 2, 25
6, 4, 2, 24
7, 5, 2, 23
8, 6, 2, 22
9, 7, 2, 21
10, 7, 3, 21
15, 11, 4, 17
20, 12, 8, 16
25, 12, 13, 16
30, 12, 18, 16
35, 12, 23, 16
40, 12, 28, 16
45, 12, 33, 16
50, 12, 38, 16
55, 12, 43, 16
60, 12, 48, 16
65, 12, 53, 16
70, 12, 58, 16
75, 12, 63, 16
80, 12, 68, 16
85, 12, 73, 16
90, 12, 78, 16
95, 12, 83, 16
