threshold, tp, fp, fn
10, 4, 0, 33
20, 10, 1, 27
30, 10, 3, 27
40, 10, 4, 27
50, 10, 4, 27
60, 10, 4, 27
70, 10, 4, 27
80, 10, 4, 27
90, 10, 4, 27
100, 10, 4, 27
110, 10, 4, 27
120, 10, 12, 27
130, 10, 78, 27
140, 10, 143, 27
150, 11, 222, 26
160, 12, 289, 25
170, 12, 353, 25
180, 14, 409, 23
190, 14, 481, 23
200, 14, 534, 23
240, 15, 854, 22
280, 15, 1185, 22
320, 15, 1512, 22
360, 15, 1881, 22
400, 15, 2268, 22
440, 16, 2709, 21
480, 17, 3148, 20
